Review_ID,Date,Review_Text,Rating,Sentiment_Label
REV_1503,2025-05-27,The pool was great but the staff was amazing,4,Positive
REV_1504,2025-04-19,The carpet was broken and the check-in was slow,2,Negative
REV_1505,2025-05-27,The location was clean,5,Positive
REV_1506,2025-06-13,The noise was loud and the price was slow,1,Negative
REV_1507,2025-06-14,"The bed was excellent. However, the view was fast",5,Positive
REV_1508,2025-04-23,The room was comfortable but the view was delicious,5,Positive
REV_1509,2025-02-22,The staff was great. the bed was fast,5,Positive
REV_1510,2025-04-16,The room was amazing,5,Positive
REV_1511,2025-01-29,"The pool was delicious. However, the location was amazing",4,Positive
REV_1512,2025-03-29,The room was comfortable,5,Positive
REV_1513,2025-06-02,The carpet was rude but the breakfast was clean,3,Neutral
REV_1514,2025-02-05,The carpet was loud and the bathroom was broken,2,Negative
REV_1515,2025-02-01,The bed was excellent but the bed was excellent,4,Positive
REV_1516,2025-01-27,The ac was rude and the ac was broken,2,Negative
REV_1517,2025-05-17,The staff was delicious. the room was excellent,4,Positive
REV_1518,2025-05-24,The location was amazing but the wifi was excellent,4,Positive
REV_1519,2025-05-31,The breakfast was fast and the staff was clean,5,Positive
REV_1520,2025-04-09,The pool was excellent,5,Positive
REV_1521,2025-03-16,The view was amazing but the room was great,4,Positive
REV_1522,2025-02-10,The pool was delicious and the bed was fast,5,Positive
REV_1523,2025-05-12,"The bed was amazing. However, the bed was clean",4,Positive
REV_1524,2025-04-02,The view was friendly,4,Positive
REV_1525,2025-03-21,The breakfast was great but the breakfast was great,5,Positive
REV_1526,2025-05-28,"The staff was friendly. However, the view was excellent",5,Positive
REV_1527,2025-05-14,The price was rude but the breakfast was clean,3,Neutral
REV_1528,2025-01-04,The view was friendly,4,Positive
REV_1529,2025-04-07,The bathroom was broken and the carpet was broken,2,Negative
REV_1530,2025-03-06,The location was fast but the location was clean,5,Positive
REV_1531,2025-02-26,The price was smelly and the ac was expensive,1,Negative
REV_1532,2025-02-06,The ac was loud and the noise was rude,2,Negative
REV_1533,2025-06-12,The ac was dirty but the breakfast was clean,3,Neutral
REV_1534,2025-02-24,The pool was fast but the pool was excellent,5,Positive
REV_1535,2025-05-05,The wifi was great,5,Positive
REV_1536,2025-01-14,"The pool was clean. However, the bed was comfortable",4,Positive
REV_1537,2025-06-24,The wifi was clean,5,Positive
REV_1538,2025-05-31,The location was fast,5,Positive
REV_1539,2025-06-03,The bed was amazing but the room was friendly,5,Positive
REV_1540,2025-05-02,The ac was broken and the check-in was smelly,1,Negative
REV_1541,2025-02-05,The view was delicious. the pool was friendly,5,Positive
REV_1542,2025-05-16,The view was clean,4,Positive
REV_1543,2025-06-13,The ac was slow but the breakfast was great,3,Neutral
REV_1544,2025-04-20,The pool was amazing,4,Positive
REV_1545,2025-03-10,The price was expensive but the room was amazing,3,Neutral
REV_1546,2025-01-24,"The bed was clean. However, the pool was amazing",5,Positive
REV_1547,2025-04-18,The ac was loud and the ac was broken,2,Negative
REV_1548,2025-04-02,"The location was fast. However, the wifi was clean",4,Positive
REV_1549,2025-04-08,The check-in was old and the elevator was expensive,1,Negative
REV_1550,2025-05-18,The check-in was smelly and the noise was slow,1,Negative
REV_1551,2025-02-09,The elevator was rude but the room was delicious,3,Neutral
REV_1552,2025-06-25,The ac was old but the breakfast was comfortable,3,Neutral
REV_1553,2025-01-04,The carpet was loud and the ac was old,1,Negative
REV_1554,2025-03-16,The pool was delicious,4,Positive
REV_1555,2025-04-21,The price was expensive and the bathroom was rude,1,Negative
REV_1556,2025-06-27,The elevator was old and the elevator was slow,1,Negative
REV_1557,2025-02-10,The wifi was fast,4,Positive
REV_1558,2025-04-13,The view was delicious,4,Positive
REV_1559,2025-02-01,The view was fast,4,Positive
REV_1560,2025-01-24,The room was comfortable,4,Positive
REV_1561,2025-04-04,The breakfast was great,5,Positive
REV_1562,2025-06-09,The location was great. the view was amazing,5,Positive
REV_1563,2025-01-03,"The location was clean. However, the bed was fast",4,Positive
REV_1564,2025-03-08,The ac was dirty but the location was friendly,3,Neutral
REV_1565,2025-03-26,"The location was great. However, the view was delicious",5,Positive
REV_1566,2025-01-06,The bed was amazing,4,Positive
REV_1567,2025-04-13,"The pool was delicious. However, the bed was great",5,Positive
REV_1568,2025-03-28,The wifi was comfortable,4,Positive
REV_1569,2025-05-14,The view was friendly. the location was excellent,5,Positive
REV_1570,2025-03-25,The pool was friendly,5,Positive
REV_1571,2025-03-13,The location was friendly,4,Positive
REV_1572,2025-03-10,The elevator was rude but the room was amazing,3,Neutral
REV_1573,2025-05-16,The ac was smelly and the bathroom was loud,1,Negative
REV_1574,2025-03-04,The location was fast,5,Positive
REV_1575,2025-04-25,The elevator was loud and the price was smelly,2,Negative
REV_1576,2025-04-10,The wifi was fast,4,Positive
REV_1577,2025-05-03,The pool was friendly but the room was fast,5,Positive
REV_1578,2025-01-14,The view was fast but the bed was clean,4,Positive
REV_1579,2025-02-06,The staff was fast. the view was friendly,4,Positive
REV_1580,2025-06-12,The bathroom was dirty and the check-in was loud,2,Negative
REV_1581,2025-05-02,"The pool was fast. However, the room was fast",4,Positive
REV_1582,2025-01-12,"The breakfast was great. However, the breakfast was amazing",4,Positive
REV_1583,2025-04-09,The bathroom was loud and the bathroom was smelly,1,Negative
REV_1584,2025-06-28,The bathroom was dirty and the ac was broken,2,Negative
REV_1585,2025-05-28,The ac was dirty and the carpet was rude,1,Negative
REV_1586,2025-04-03,The carpet was smelly and the noise was dirty,2,Negative
REV_1587,2025-01-07,The elevator was loud and the ac was dirty,1,Negative
REV_1588,2025-04-30,The pool was delicious,4,Positive
REV_1589,2025-04-08,The wifi was delicious. the view was delicious,4,Positive
REV_1590,2025-01-25,The staff was amazing,4,Positive
REV_1591,2025-01-09,The breakfast was comfortable. the bed was great,5,Positive
REV_1592,2025-04-30,The bed was delicious. the pool was clean,5,Positive
REV_1593,2025-01-16,The pool was clean,4,Positive
REV_1594,2025-03-03,The wifi was excellent but the room was friendly,5,Positive
REV_1595,2025-06-11,The carpet was old and the bathroom was loud,1,Negative
REV_1596,2025-06-10,The noise was broken but the pool was great,3,Neutral
REV_1597,2025-06-25,"The pool was friendly. However, the bed was comfortable",4,Positive
REV_1598,2025-02-27,The wifi was friendly,5,Positive
REV_1599,2025-03-28,The bathroom was expensive and the check-in was slow,1,Negative
REV_1600,2025-04-23,The carpet was dirty and the ac was old,1,Negative
REV_1601,2025-06-10,The room was comfortable,5,Positive
REV_1602,2025-06-17,The pool was clean. the wifi was great,5,Positive
REV_1603,2025-06-05,The location was excellent,5,Positive
REV_1604,2025-01-28,The bed was fast but the staff was excellent,4,Positive
REV_1605,2025-02-04,"The view was comfortable. However, the breakfast was friendly",4,Positive
REV_1606,2025-05-30,The wifi was friendly,4,Positive
REV_1607,2025-06-20,The staff was friendly but the bed was fast,4,Positive
REV_1608,2025-04-06,The location was clean. the location was clean,5,Positive
REV_1609,2025-04-22,The view was delicious. the breakfast was great,4,Positive
REV_1610,2025-02-11,The room was fast,5,Positive
REV_1611,2025-02-25,The bathroom was loud and the noise was broken,2,Negative
REV_1612,2025-02-24,The noise was dirty and the noise was expensive,1,Negative
REV_1613,2025-04-29,The elevator was smelly and the check-in was old,1,Negative
REV_1614,2025-06-27,"The breakfast was delicious. However, the room was fast",4,Positive
REV_1615,2025-01-18,The price was expensive and the bathroom was loud,1,Negative
REV_1616,2025-05-11,The price was dirty and the bathroom was expensive,2,Negative
REV_1617,2025-04-12,The breakfast was excellent. the pool was great,4,Positive
REV_1618,2025-01-25,The wifi was excellent,4,Positive
REV_1619,2025-02-15,The room was delicious but the breakfast was fast,4,Positive
REV_1620,2025-05-04,The breakfast was delicious. the wifi was delicious,4,Positive
REV_1621,2025-04-05,The noise was expensive but the wifi was fast,3,Neutral
REV_1622,2025-02-26,The view was clean,4,Positive
REV_1623,2025-01-14,The pool was delicious,4,Positive
REV_1624,2025-02-20,The ac was dirty but the room was clean,3,Neutral
REV_1625,2025-01-02,The price was slow and the bathroom was expensive,1,Negative
REV_1626,2025-02-28,The location was great but the view was excellent,5,Positive
REV_1627,2025-01-03,The ac was old but the room was amazing,3,Neutral
REV_1628,2025-06-05,The breakfast was friendly,4,Positive
REV_1629,2025-04-07,The carpet was expensive and the ac was expensive,1,Negative
REV_1630,2025-04-09,The view was great,5,Positive
REV_1631,2025-03-02,The carpet was dirty and the bathroom was loud,1,Negative
REV_1632,2025-01-22,The location was excellent. the wifi was delicious,5,Positive
REV_1633,2025-02-01,The price was smelly and the check-in was dirty,1,Negative
REV_1634,2025-01-24,The view was great,4,Positive
REV_1635,2025-03-12,The breakfast was clean,4,Positive
REV_1636,2025-03-06,"The room was delicious. However, the staff was comfortable",4,Positive
REV_1637,2025-02-13,The price was slow and the ac was smelly,2,Negative
REV_1638,2025-03-06,The carpet was smelly and the ac was rude,2,Negative
REV_1639,2025-01-08,The noise was broken and the carpet was slow,2,Negative
REV_1640,2025-05-27,The noise was dirty and the noise was expensive,2,Negative
REV_1641,2025-03-06,The room was fast. the staff was great,5,Positive
REV_1642,2025-01-17,The carpet was broken and the ac was old,2,Negative
REV_1643,2025-02-04,The bathroom was loud and the bathroom was old,2,Negative
REV_1644,2025-03-03,The ac was broken and the elevator was loud,2,Negative
REV_1645,2025-05-27,The room was excellent and the room was excellent,4,Positive
REV_1646,2025-01-13,The breakfast was great. the breakfast was comfortable,4,Positive
REV_1647,2025-01-14,The breakfast was delicious. the pool was amazing,4,Positive
REV_1648,2025-03-08,The elevator was expensive and the price was slow,2,Negative
REV_1649,2025-03-20,The view was friendly,4,Positive
REV_1650,2025-04-10,The bathroom was rude but the breakfast was delicious,3,Neutral
REV_1651,2025-02-13,The price was slow and the ac was dirty,1,Negative
REV_1652,2025-03-07,The bed was friendly,4,Positive
REV_1653,2025-05-18,The view was friendly. the breakfast was friendly,4,Positive
REV_1654,2025-01-22,The pool was fast. the bed was fast,4,Positive
REV_1655,2025-02-08,The location was comfortable. the pool was clean,5,Positive
REV_1656,2025-01-05,"The wifi was friendly. However, the bed was clean",5,Positive
REV_1657,2025-03-14,The price was expensive and the ac was old,2,Negative
REV_1658,2025-01-12,"The staff was clean. However, the room was delicious",4,Positive
REV_1659,2025-01-14,The carpet was loud but the view was comfortable,3,Neutral
REV_1660,2025-02-11,The bathroom was loud and the bathroom was dirty,2,Negative
REV_1661,2025-03-06,The elevator was loud and the noise was dirty,2,Negative
REV_1662,2025-05-11,The room was comfortable,5,Positive
REV_1663,2025-02-25,The elevator was loud and the price was old,2,Negative
REV_1664,2025-04-24,The bathroom was broken but the breakfast was clean,3,Neutral
REV_1665,2025-05-04,The check-in was dirty and the noise was slow,1,Negative
REV_1666,2025-06-06,The wifi was friendly,4,Positive
REV_1667,2025-05-13,The bed was great,5,Positive
REV_1668,2025-05-10,The location was excellent,5,Positive
REV_1669,2025-03-26,"The wifi was fast. However, the location was clean",5,Positive
REV_1670,2025-06-01,The noise was dirty and the ac was dirty,1,Negative
REV_1671,2025-05-03,The check-in was loud but the wifi was excellent,3,Neutral
REV_1672,2025-01-20,The elevator was loud and the noise was rude,2,Negative
REV_1673,2025-04-11,The breakfast was clean. the bed was comfortable,4,Positive
REV_1674,2025-02-16,The check-in was smelly and the ac was dirty,1,Negative
REV_1675,2025-04-25,The check-in was broken and the check-in was rude,1,Negative
REV_1676,2025-05-20,The location was amazing,5,Positive
REV_1677,2025-04-27,The ac was expensive and the ac was old,1,Negative
REV_1678,2025-04-28,The ac was expensive and the bathroom was broken,2,Negative
REV_1679,2025-05-04,The check-in was dirty and the bathroom was loud,1,Negative
REV_1680,2025-06-17,The breakfast was clean,4,Positive
REV_1681,2025-02-06,The check-in was loud but the breakfast was fast,3,Neutral
REV_1682,2025-05-20,The room was friendly. the view was friendly,5,Positive
REV_1683,2025-03-01,The location was delicious,5,Positive
REV_1684,2025-03-09,The noise was smelly and the ac was dirty,2,Negative
REV_1685,2025-06-19,The bed was clean,5,Positive
REV_1686,2025-03-04,The noise was slow and the elevator was slow,1,Negative
REV_1687,2025-01-03,"The location was fast. However, the breakfast was amazing",5,Positive
REV_1688,2025-05-29,The room was friendly,4,Positive
REV_1689,2025-01-08,The bathroom was rude but the staff was comfortable,3,Neutral
REV_1690,2025-05-07,The carpet was loud but the breakfast was excellent,3,Neutral
REV_1691,2025-05-24,The bathroom was old but the location was amazing,3,Neutral
REV_1692,2025-02-20,The noise was smelly but the bed was delicious,3,Neutral
REV_1693,2025-06-19,The check-in was old and the bathroom was expensive,1,Negative
REV_1694,2025-02-05,The carpet was slow and the price was rude,1,Negative
REV_1695,2025-05-07,The pool was fast,5,Positive
REV_1696,2025-01-04,The room was excellent,4,Positive
REV_1697,2025-05-21,"The view was amazing. However, the wifi was excellent",4,Positive
REV_1698,2025-01-10,The wifi was amazing,4,Positive
REV_1699,2025-04-17,"The staff was friendly. However, the pool was amazing",5,Positive
REV_1700,2025-06-15,The price was loud and the ac was expensive,1,Negative
REV_1701,2025-01-06,The location was amazing and the bed was fast,5,Positive
REV_1702,2025-02-16,The price was slow and the carpet was broken,1,Negative
REV_1703,2025-06-15,The check-in was broken and the bathroom was broken,1,Negative
REV_1704,2025-01-20,The staff was excellent,5,Positive
REV_1705,2025-05-09,The bed was great. the view was fast,4,Positive
REV_1706,2025-03-19,The bed was amazing. the view was comfortable,4,Positive
REV_1707,2025-05-16,The view was friendly,5,Positive
REV_1708,2025-03-26,The room was excellent. the room was friendly,5,Positive
REV_1709,2025-06-27,The room was friendly,4,Positive
REV_1710,2025-05-21,The price was old but the view was comfortable,3,Neutral
REV_1711,2025-05-10,The noise was rude and the bathroom was old,2,Negative
REV_1712,2025-06-14,The breakfast was clean,4,Positive
REV_1713,2025-03-26,The view was delicious,5,Positive
REV_1714,2025-02-19,The wifi was clean,5,Positive
REV_1715,2025-06-04,The pool was clean,4,Positive
REV_1716,2025-02-06,The location was clean,4,Positive
REV_1717,2025-04-02,The pool was excellent,4,Positive
REV_1718,2025-05-27,The wifi was great. the bed was friendly,5,Positive
REV_1719,2025-05-25,The location was fast,5,Positive
REV_1720,2025-05-23,The pool was friendly. the room was comfortable,4,Positive
REV_1721,2025-05-02,The elevator was old and the check-in was broken,2,Negative
REV_1722,2025-04-21,The bathroom was rude and the carpet was smelly,1,Negative
REV_1723,2025-03-26,The bed was amazing. the view was excellent,5,Positive
REV_1724,2025-06-08,The breakfast was friendly and the wifi was great,4,Positive
REV_1725,2025-03-21,The carpet was broken and the elevator was old,2,Negative
REV_1726,2025-03-10,The bed was excellent,5,Positive
REV_1727,2025-06-23,The pool was amazing,5,Positive
REV_1728,2025-03-26,The price was loud but the wifi was fast,3,Neutral
REV_1729,2025-05-12,The wifi was amazing and the breakfast was delicious,5,Positive
REV_1730,2025-06-28,The bathroom was expensive and the noise was expensive,1,Negative
REV_1731,2025-05-17,The bathroom was rude but the wifi was amazing,3,Neutral
REV_1732,2025-06-25,The bathroom was old and the bathroom was old,2,Negative
REV_1733,2025-02-27,The ac was slow and the carpet was old,1,Negative
REV_1734,2025-01-05,The price was dirty and the ac was loud,2,Negative
REV_1735,2025-06-14,The price was smelly but the location was amazing,3,Neutral
REV_1736,2025-04-03,The check-in was slow but the view was excellent,3,Neutral
REV_1737,2025-01-08,"The wifi was clean. However, the staff was amazing",5,Positive
REV_1738,2025-03-18,The ac was old and the check-in was smelly,2,Negative
REV_1739,2025-01-30,The room was great but the pool was delicious,5,Positive
REV_1740,2025-06-26,The noise was smelly and the elevator was old,1,Negative
REV_1741,2025-05-27,The check-in was old but the pool was excellent,3,Neutral
REV_1742,2025-03-31,The carpet was expensive and the price was slow,1,Negative
REV_1743,2025-06-14,The ac was expensive and the check-in was slow,2,Negative
REV_1744,2025-04-15,The elevator was broken and the price was old,1,Negative
REV_1745,2025-02-04,"The staff was fast. However, the view was comfortable",4,Positive
REV_1746,2025-01-10,The carpet was smelly but the pool was friendly,3,Neutral
REV_1747,2025-04-25,"The bed was fast. However, the wifi was great",4,Positive
REV_1748,2025-04-24,The pool was comfortable and the pool was friendly,4,Positive
REV_1749,2025-04-15,The elevator was dirty and the ac was slow,1,Negative
REV_1750,2025-01-17,"The wifi was delicious. However, the room was clean",5,Positive
REV_1751,2025-01-19,The check-in was broken and the bathroom was dirty,1,Negative
REV_1752,2025-06-24,The check-in was smelly but the pool was excellent,3,Neutral
REV_1753,2025-05-06,The location was amazing and the breakfast was fast,4,Positive
REV_1754,2025-01-16,The view was delicious,5,Positive
REV_1755,2025-01-26,The ac was broken and the elevator was expensive,2,Negative
REV_1756,2025-02-20,The staff was delicious. the wifi was amazing,5,Positive
REV_1757,2025-01-13,The pool was friendly,4,Positive
REV_1758,2025-04-15,The staff was excellent,5,Positive
REV_1759,2025-04-01,The elevator was broken and the noise was smelly,2,Negative
REV_1760,2025-02-23,The elevator was slow but the pool was fast,3,Neutral
REV_1761,2025-05-20,The view was comfortable,4,Positive
REV_1762,2025-05-24,The bathroom was slow and the elevator was expensive,2,Negative
REV_1763,2025-04-10,The staff was amazing,5,Positive
REV_1764,2025-05-21,The bed was excellent,5,Positive
REV_1765,2025-05-19,The price was rude and the price was rude,1,Negative
REV_1766,2025-05-24,The bathroom was slow and the bathroom was rude,1,Negative
REV_1767,2025-06-10,The wifi was friendly,4,Positive
REV_1768,2025-06-19,The location was amazing,5,Positive
REV_1769,2025-01-01,The wifi was comfortable,5,Positive
REV_1770,2025-03-16,The staff was great but the pool was comfortable,5,Positive
REV_1771,2025-03-17,The bathroom was old and the carpet was broken,2,Negative
REV_1772,2025-01-06,The bed was clean,5,Positive
REV_1773,2025-06-21,The view was great,5,Positive
REV_1774,2025-05-03,The check-in was expensive and the carpet was dirty,1,Negative
REV_1775,2025-06-22,The breakfast was great,4,Positive
REV_1776,2025-02-13,The wifi was excellent,5,Positive
REV_1777,2025-05-22,"The view was delicious. However, the location was excellent",4,Positive
REV_1778,2025-01-14,The wifi was clean. the breakfast was clean,5,Positive
REV_1779,2025-04-21,"The view was fast. However, the wifi was excellent",4,Positive
REV_1780,2025-04-08,The ac was rude and the noise was dirty,1,Negative
REV_1781,2025-04-29,The breakfast was excellent but the staff was friendly,5,Positive
REV_1782,2025-02-20,The bed was excellent,5,Positive
REV_1783,2025-03-27,The noise was broken and the carpet was slow,1,Negative
REV_1784,2025-05-16,The room was great but the wifi was delicious,5,Positive
REV_1785,2025-01-02,The breakfast was clean,5,Positive
REV_1786,2025-02-26,The noise was rude and the carpet was rude,2,Negative
REV_1787,2025-06-03,The check-in was rude and the price was rude,2,Negative
REV_1788,2025-01-13,The carpet was old and the ac was loud,1,Negative
REV_1789,2025-06-03,The room was clean,5,Positive
REV_1790,2025-06-02,The carpet was broken and the carpet was rude,1,Negative
REV_1791,2025-05-05,The elevator was rude and the noise was old,2,Negative
REV_1792,2025-01-10,The bed was great,5,Positive
REV_1793,2025-06-08,The check-in was expensive and the noise was slow,1,Negative
REV_1794,2025-02-06,The view was great and the wifi was fast,4,Positive
REV_1795,2025-05-03,The location was clean,5,Positive
REV_1796,2025-03-09,The carpet was broken and the price was broken,2,Negative
REV_1797,2025-03-03,The elevator was rude and the ac was loud,2,Negative
REV_1798,2025-04-09,The wifi was great and the view was friendly,5,Positive
REV_1799,2025-04-25,The carpet was old and the price was expensive,1,Negative
REV_1800,2025-01-25,"The staff was comfortable. However, the room was great",5,Positive
REV_1801,2025-02-25,The wifi was excellent,4,Positive
REV_1802,2025-02-19,"The pool was delicious. However, the wifi was amazing",4,Positive
REV_1803,2025-02-17,The breakfast was amazing,5,Positive
REV_1804,2025-06-24,The price was rude but the bed was fast,3,Neutral
REV_1805,2025-02-01,The pool was comfortable,5,Positive
REV_1806,2025-01-29,The noise was slow and the bathroom was dirty,2,Negative
REV_1807,2025-06-08,The bathroom was slow and the noise was dirty,1,Negative
REV_1808,2025-05-16,"The location was comfortable. However, the location was amazing",4,Positive
REV_1809,2025-04-26,The pool was excellent,5,Positive
REV_1810,2025-04-20,The breakfast was fast,5,Positive
REV_1811,2025-01-25,The ac was loud but the bed was delicious,3,Neutral
REV_1812,2025-02-16,The wifi was comfortable,4,Positive
REV_1813,2025-05-28,The breakfast was excellent,4,Positive
REV_1814,2025-03-05,The check-in was dirty but the breakfast was clean,3,Neutral
REV_1815,2025-02-11,The location was fast. the staff was clean,4,Positive
REV_1816,2025-02-28,"The wifi was clean. However, the pool was great",4,Positive
REV_1817,2025-03-16,The location was fast. the location was amazing,5,Positive
REV_1818,2025-06-21,The carpet was old and the price was slow,1,Negative
REV_1819,2025-06-14,The location was comfortable,4,Positive
REV_1820,2025-06-26,The location was fast,4,Positive
REV_1821,2025-05-23,The price was slow and the check-in was rude,1,Negative
REV_1822,2025-02-19,The room was comfortable,4,Positive
REV_1823,2025-02-13,The view was clean,5,Positive
REV_1824,2025-03-28,The elevator was broken but the staff was friendly,3,Neutral
REV_1825,2025-03-29,The wifi was amazing. the location was delicious,5,Positive
REV_1826,2025-04-02,The room was fast,5,Positive
REV_1827,2025-02-04,The room was fast,5,Positive
REV_1828,2025-06-05,The breakfast was delicious but the wifi was fast,5,Positive
REV_1829,2025-04-08,The room was delicious,5,Positive
REV_1830,2025-04-30,The elevator was slow and the noise was dirty,2,Negative
REV_1831,2025-06-20,The bed was clean,4,Positive
REV_1832,2025-01-19,The wifi was comfortable,4,Positive
REV_1833,2025-06-09,The room was fast,4,Positive
REV_1834,2025-01-20,The bathroom was smelly and the bathroom was expensive,2,Negative
REV_1835,2025-05-13,The ac was loud and the noise was smelly,1,Negative
REV_1836,2025-02-25,The room was excellent. the location was fast,4,Positive
REV_1837,2025-04-15,The check-in was old and the bathroom was rude,1,Negative
REV_1838,2025-02-24,The staff was comfortable. the location was amazing,5,Positive
REV_1839,2025-04-10,The bed was excellent,5,Positive
REV_1840,2025-03-19,The view was comfortable,4,Positive
REV_1841,2025-04-08,"The bed was amazing. However, the wifi was comfortable",4,Positive
REV_1842,2025-03-23,The bed was amazing but the breakfast was great,4,Positive
REV_1843,2025-02-24,The ac was rude and the noise was old,2,Negative
REV_1844,2025-06-08,The staff was fast,5,Positive
REV_1845,2025-05-20,"The view was delicious. However, the bed was excellent",5,Positive
REV_1846,2025-01-07,"The bed was clean. However, the pool was delicious",5,Positive
REV_1847,2025-04-29,"The location was friendly. However, the location was great",5,Positive
REV_1848,2025-04-10,The bed was friendly,5,Positive
REV_1849,2025-03-09,The check-in was rude but the location was comfortable,3,Neutral
REV_1850,2025-01-14,The wifi was friendly,5,Positive
REV_1851,2025-03-17,The check-in was slow and the bathroom was smelly,2,Negative
REV_1852,2025-03-23,The bed was fast,4,Positive
REV_1853,2025-05-24,The check-in was old but the view was clean,3,Neutral
REV_1854,2025-04-01,The ac was smelly and the elevator was expensive,1,Negative
REV_1855,2025-04-22,The pool was friendly,4,Positive
REV_1856,2025-03-22,The wifi was amazing,4,Positive
REV_1857,2025-01-31,The bed was excellent but the breakfast was delicious,5,Positive
REV_1858,2025-04-24,The bed was amazing,4,Positive
REV_1859,2025-02-19,The bed was fast,4,Positive
REV_1860,2025-03-11,The breakfast was friendly,5,Positive
REV_1861,2025-01-02,The pool was delicious but the pool was friendly,5,Positive
REV_1862,2025-06-20,The pool was great. the location was fast,4,Positive
REV_1863,2025-01-28,The breakfast was friendly,4,Positive
REV_1864,2025-01-10,The ac was old and the price was old,2,Negative
REV_1865,2025-05-20,The wifi was great. the wifi was excellent,5,Positive
REV_1866,2025-01-25,The noise was rude and the noise was rude,2,Negative
REV_1867,2025-06-21,"The wifi was friendly. However, the staff was fast",5,Positive
REV_1868,2025-06-26,The room was excellent. the bed was comfortable,5,Positive
REV_1869,2025-06-19,The ac was old and the elevator was broken,1,Negative
REV_1870,2025-01-12,The pool was fast,5,Positive
REV_1871,2025-04-22,The pool was comfortable but the location was clean,5,Positive
REV_1872,2025-02-16,The staff was clean and the breakfast was amazing,5,Positive
REV_1873,2025-05-31,The breakfast was amazing. the view was excellent,4,Positive
REV_1874,2025-03-26,The pool was clean and the breakfast was great,5,Positive
REV_1875,2025-04-23,The noise was dirty and the carpet was old,2,Negative
REV_1876,2025-02-03,The bathroom was expensive but the breakfast was friendly,3,Neutral
REV_1877,2025-02-02,The breakfast was fast,4,Positive
REV_1878,2025-04-08,The wifi was comfortable. the room was fast,5,Positive
REV_1879,2025-01-08,The elevator was loud and the noise was old,2,Negative
REV_1880,2025-04-14,"The view was friendly. However, the staff was comfortable",4,Positive
REV_1881,2025-05-22,The ac was slow and the noise was broken,2,Negative
REV_1882,2025-01-27,The location was fast,4,Positive
REV_1883,2025-01-14,The wifi was clean,4,Positive
REV_1884,2025-06-19,The check-in was expensive but the view was great,3,Neutral
REV_1885,2025-06-25,The view was comfortable. the room was great,5,Positive
REV_1886,2025-04-28,The bed was friendly,4,Positive
REV_1887,2025-03-07,The bathroom was broken but the bed was comfortable,3,Neutral
REV_1888,2025-05-20,The view was great,4,Positive
REV_1889,2025-05-14,The location was great and the view was delicious,4,Positive
REV_1890,2025-02-10,The bed was delicious and the location was comfortable,4,Positive
REV_1891,2025-05-02,The room was excellent,4,Positive
REV_1892,2025-02-13,The wifi was clean,5,Positive
REV_1893,2025-04-09,The view was great but the staff was friendly,5,Positive
REV_1894,2025-04-07,The pool was clean,5,Positive
REV_1895,2025-06-16,The price was broken and the elevator was smelly,2,Negative
REV_1896,2025-01-22,The bed was excellent and the location was fast,5,Positive
REV_1897,2025-01-26,"The view was comfortable. However, the location was great",4,Positive
REV_1898,2025-01-12,The room was amazing. the staff was fast,4,Positive
REV_1899,2025-06-09,"The pool was friendly. However, the view was amazing",4,Positive
REV_1900,2025-05-23,"The view was excellent. However, the pool was amazing",4,Positive
REV_1901,2025-02-07,The pool was comfortable. the breakfast was great,4,Positive
REV_1902,2025-03-21,The bed was excellent. the breakfast was clean,4,Positive
REV_1903,2025-05-25,The bed was excellent,4,Positive
REV_1904,2025-06-24,The staff was friendly,4,Positive
REV_1905,2025-06-10,The check-in was loud and the price was slow,1,Negative
REV_1906,2025-05-24,The ac was loud and the price was old,2,Negative
REV_1907,2025-01-22,The carpet was slow and the check-in was smelly,2,Negative
REV_1908,2025-02-07,The breakfast was amazing,5,Positive
REV_1909,2025-05-13,The price was smelly and the noise was dirty,1,Negative
REV_1910,2025-02-18,The bed was clean and the bed was amazing,5,Positive
REV_1911,2025-02-14,The carpet was rude and the bathroom was expensive,2,Negative
REV_1912,2025-05-08,The room was amazing,4,Positive
REV_1913,2025-01-01,The carpet was dirty and the bathroom was broken,1,Negative
REV_1914,2025-01-09,The room was great and the bed was amazing,5,Positive
REV_1915,2025-01-18,The bed was clean. the view was great,4,Positive
REV_1916,2025-01-26,The view was excellent and the view was amazing,4,Positive
REV_1917,2025-05-23,The pool was comfortable but the room was clean,5,Positive
REV_1918,2025-01-24,The bed was excellent but the pool was friendly,4,Positive
REV_1919,2025-01-03,The breakfast was comfortable,4,Positive
REV_1920,2025-05-30,The bathroom was broken and the carpet was broken,2,Negative
REV_1921,2025-01-08,The check-in was dirty but the location was great,3,Neutral
REV_1922,2025-06-04,The carpet was broken and the ac was smelly,1,Negative
REV_1923,2025-06-11,The ac was rude and the ac was smelly,2,Negative
REV_1924,2025-03-31,The carpet was rude and the bathroom was loud,2,Negative
REV_1925,2025-06-18,The carpet was dirty and the carpet was slow,2,Negative
REV_1926,2025-03-23,The price was old and the check-in was broken,2,Negative
REV_1927,2025-03-06,The location was fast and the room was delicious,4,Positive
REV_1928,2025-01-17,The price was dirty and the carpet was loud,2,Negative
REV_1929,2025-01-26,The location was comfortable,4,Positive
REV_1930,2025-03-22,The location was great,5,Positive
REV_1931,2025-05-15,The check-in was broken but the wifi was excellent,3,Neutral
REV_1932,2025-04-16,The ac was expensive and the ac was smelly,1,Negative
